0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.2159090909090909,0.2159090909090909,0.2159090909090909,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.25,0.25,0.25,0.25,0.25,0.26136363636363635,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2840909090909091,0.2840909090909091,0.3068181818181818,0.3068181818181818,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.3181818181818182
0.056818181818181816,0.056818181818181816,0.056818181818181816,0.06818181818181818,0.06818181818181818,0.07954545454545454,0.09090909090909091,0.125,0.17045454545454544,0.17045454545454544,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.2159090909090909,0.2159090909090909,0.2159090909090909,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.25,0.25,0.25,0.25,0.25,0.26136363636363635,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.2727272727272727,0.2727272727272727,0.2727272727272727
0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.045454545454545456,0.056818181818181816,0.056818181818181816,0.056818181818181816,0.06818181818181818,0.06818181818181818,0.07954545454545454,0.09090909090909091,0.125,0.17045454545454544,0.17045454545454544,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.2159090909090909,0.2159090909090909,0.2159090909090909,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.25,0.25,0.25,0.25,0.25,0.26136363636363635,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.045454545454545456,0.056818181818181816,0.056818181818181816,0.056818181818181816,0.06818181818181818,0.06818181818181818,0.07954545454545454,0.09090909090909091,0.125,0.17045454545454544,0.17045454545454544,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.2159090909090909,0.2159090909090909,0.2159090909090909,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.26136363636363635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.045454545454545456,0.056818181818181816,0.056818181818181816,0.056818181818181816,0.06818181818181818,0.06818181818181818,0.07954545454545454,0.09090909090909091,0.125,0.17045454545454544,0.17045454545454544,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.045454545454545456,0.056818181818181816,0.056818181818181816,0.056818181818181816,0.06818181818181818,0.06818181818181818,0.07954545454545454,0.09090909090909091,0.125,0.17045454545454544,0.17045454545454544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.045454545454545456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
